type,name_of_the_university,address,zip,state,status,url
Private,Surendranagar University,"Shree Pandit Nathulalji Vyas Technical CampusSurendranagar- Ahmedabad HighwayNear Kothariya Village,At Wadhwan",363030,Gujarat,2(f),http://suni.ac.in
Private,Suresh Gyan Vihar University,"MAHAL, JAGATPURA, JAIPURJaipur",302017,Rajasthan,2(f),http://www.gyanvihar.org
Private,Sushant University (Formerly Ansal University),"Sec 55 Golf Course Road GurugramSector 55, Golf Course Road,Gurugram",122003,Haryana,2(f),https://sushantuniversity.edu.in
Private,Swami Rama Himalayan University,"Swami Ram Nagar, Jolly Grant,  Dehradun,  Uttarakhand, PO-Doiwala, Dehradun",248016,Uttarakhand,2(f),https://www.srhu.edu.in
Private,Swami Vivekanand University,"N.H.26, Narsingpur Road, SironjaSagar",470 228,Madhya Pradesh,2(f),https://www.ugc.gov.in/universitydetails/www.svnuniversity.co.in
Private,Swami Vivekanand University,"IT Park, Kumguri, Kokrajhar,",783370,Assam,2(f),https://svu.org.in
Private,Swami Vivekananda Subharti University,"Subhartipuram, NH-58, Delhi-Haridwar Bypass Road, Meerut, Uttar PradeshBypass Road, Meerut",250005,Uttar Pradesh,2(f),https://subharti.org
Private,Swami Vivekananda University,"Sewli, Telinipara, Bara Kanthalia, Barasat - Barrackpore Rd., Kolkata, West BengalNorth 24 Paraganas, Barrackpore, Kolkata",700121,West Bengal,2(f),http://www.swamivivekanandauniversity.ac.in
Private,Swaminarayan University,"Shree Swaminarayan Vishvamangal GurukulAhmedabad-Nehsana HighwayAT & PO- Saij, Tehsil -Kalol, Dist.:,Gandhinagar",382725,Gujarat,2(f),https://www.ugc.gov.in/universitydetails/Private_university_other?id=1175
Private,Swarnim Startup & Innovation University,"Bhoyan Rathod, GandhinagarOpp. IFFCO,Adalaj-Sertha Road, Gandhinagar",382420,Gujarat,2(f),https://www.swarrnim.edu.in
Private,Symbiosis Skills and Professional University (Formerly Symbiosis Skill and Open University),"Kiwale, Adjoining Pune Mumbai Expressway, Pune - 412 101Adjoining Pune Mumbai Expressway,Tal- Havely, Pune",412101,Maharashtra,2(f),https://www.sspu.ac.in
Private,Symbiosis University of Applied Sciences (SUAS),"Symbiosis University of Applied Sciences, Bada Bangarda, Super Corridor, Near Airport, IndoreSuper Corridor,Indore",453112,Madhya Pradesh,2(f),http://www.suas.ac.in
Private,T. S. Mishra University,"17/9, Windsor Place, Behind Yojna Bhawan, Lucknow",226008,Uttar Pradesh,2(f),https://tsm.edu.in
Private,Takshashila University,"Ongur (Post), Tindivanam Taluk, Villupuram District",604305,Tamil Nadu,2(f),https://takshashilauniv.ac.in
Private,Tantia University,Near RIICO Bus StandHanumangarh RoadSri Ganganagar,335002,Rajasthan,2(f),http://tantiauniversity.com
Private,Team Lease Skills University,"Tarsali-Vadodara RoadTarsali Bypass, Vadodara",390 009,Gujarat,2(f),https://www.ugc.gov.in/universitydetails/Private_university_other?id=738
Private,Techno Global University,Lateri RoadSirouj (Near Gosala)Distt. Vidisha,464228,Madhya Pradesh,2(f),https://www.ugc.gov.in/universitydetails/Private_university_other?id=688
Private,Techno India University,"EM 4, Sector V, Salt Lake, Kolkata-700091Salt LakeKolkata",700091,West Bengal,2(f),https://technoindiauniversity.ac.in
Private,Techno India University,"Maheshkhola, Village Anandanagar, PS- Amtali, dist-West Tripura,",799004,Tripura,2(f),https://www.tiut.ac.in
Private,Teerthanker Mahaveer University,"N.H.-24, Delhi Road, Moradabad - 244001, Uttar Pradesh",244001,Uttar Pradesh,2(f) & 12(B),http://www.tmu.ac.in
Private,The Apollo University,"The Apollo Knoledge City, Saketa, Murukambattu, Chittoor",517127,Andhra Pradesh,2(f),https://apollouniversity.edu.in
Private,The Aryavart International University,"Tilthal, Dharmanagar, North Tripura",799260,Tripura,2(f),https://aiuniversity.edu.in
Private,The Assam Kaziranga University,"Jorhat, Assam",785006,Assam,2(f),https://kazirangauniversity.in
Private,The Assam Royal Global University,"Betkuchi, Opp Tirupati Balaji Temple, Guwahati",781035,Assam,2(f),https://www.rgu.ac
Private,The Charutar Vidya Mandal(CVM) University,"Besides BVM College, Vallabh Vidyanagar, Distt.- Anand",388120,Gujarat,2(f),http://www.cvmu.edu.in
Private,The Dhamma Dipa International Buddhist University,"P.O. Bishnupur, Manu Bankul, Sabroom, South Tripura",799145,Tripura,2(f),https://www.ddibu.in
Private,The Global Open University,"Sodzulhou Village, PO-ARTC, NH-39, Dimapur, NagalandSodzulhou Village, PO-ARTCNH-29, Dimapur",797115,Nagaland,2(f),http://nagaland.net.in
Private,The Global University,"Model Village,  Naharlagun, Itanagar",791111,Arunachal Pradesh,2(f),http://www.theglobaluniversity.edu.in
Private,The Glocal University,"Delhi Yamunotri Marg, State Highway 57, Mirzapur Pole, District Saharanpur, Uttar PradeshMirzapur Pole, SaharanpurUttar Pradesh",247121,Uttar Pradesh,2(f) & 12(B),https://www.ugc.gov.in/universitydetails/Private_university_other?id=678
Private,The ICFAI University,"The ICFAI University, Dehradun Rajawala Road, Central Hope Town, Selaqui, Dehradun , UttarakhandSelaqui,Dehradun",248011,Uttarakhand,2(f),http://www.iudehradun.edu.in
Private,The ICFAI University,"Agartala -Simna Road,PO: Kamalghat,West Tripura",799210,Tripura,2(f),https://www.iutripura.edu.in
Private,The ICFAI University Sikkim,"(ICFAI), Sikkim, Ranka Road, Lower Sichey, Gangtok",737101,Sikkim,2(f),https://www.iusikkim.edu.in
Private,The Institute of Chartered Financial Analysts of India University,"Phawa Ville, Dhankheti Circular Rd,Tura BazarShillong",793001,Meghalaya,2(f),http://www.iumeghalaya.edu.in
Private,The Institute of Chartered Financial Analysts of India University,"Plot No. 2065, Daladali Chowk, Simalia, Near Ring Road, Ranchi-835222, JharkhandRanchi",835222,Jharkhand,2(f),http://www.iujharkhand.edu.in
